"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
882,571657,"Farmer, Kyle",882,100,0.214,0.14,0.252,0.353,0.283,0.292,0.225,46,215,87.7,17.9,2255,89,89.3,94,428,454,0.29999999999999716,6.48,108,151,121,146,301,322,289,"5.699","-5.699","64.9","6.7",240,168,27,13,1,5,49,20.4,17,7.1,2.24511,0.6756,0.30733,-0.05955,"90.8",169,29.761904761904763,5.357142857142857,3.75,5.86,-0.06,0.17,2.29,0.287,9,"-0.646145125",0.298,0.361,"0.646145125",-0.011,-0.01100000000000001,-0.008,-0.009,22,"41.7",11.49442001248822,-0.6723087661581195,31.23885931248049,0.44611528822055135,36.54995639060415,32.40220999944044
877,645302,"Robles, Victor",1020,86,0.328,0.14,0.388,0.467,0.375,0.336,0.27,75,229,82.3,9.9,2282,88.8,89.07,117,488,389,0.29999999999999716,6.43,103,149,103,146,298,319,289,"-13.139","13.139","63.0","6.5",262,192,51,20,0,4,44,16.8,16,6.1,2.30965,0.61856,0.20777,-0.03186,"90.7",137,29.6875,6.770833333333333,4.961832061068702,5.69,-0.55,0.19,2.2,0.393,13,"1.498175599",0.343,0.412,"-1.498175599",0.058,0.04999999999999999,0.055,0.039,24,"37.9",11.425033030992443,-6.377659702100996,33.80095809133452,0.46652267818574517,38.68729893426536,25.83247347398665
875,543510,"McCann, James",875,100,0.234,0.154,0.273,0.388,0.288,0.313,0.245,50,214,87.1,14.1,2297,89,89.29,126,456,419,0.29999999999999716,6.47,107,151,120,146,308,325,289,"2.367","-2.367","68.5","6.7",233,162,33,9,0,8,56,24,13,5.6,2.26058,0.66524,0.2706,-0.05607,"91.3",158,37.65432098765432,8.641975308641975,6.008583690987124,5.76,-0.42,0.21,2.35,0.279,14,"-0.270514286",0.296,0.418,"0.270514286",-0.011,-0.01699999999999996,-0.03,-0.025,27.6,"39.8",8.038072946177733,0.5633450556042467,38.60653661622894,0.4226327944572748,34.67508210508198,35.10752926806706
859,680718,"Barger, Addison",859,100,0.197,0.154,0.239,0.351,0.262,0.291,0.228,41,208,88.3,12.1,2224,88.8,88.86,110,398,461,0.10000000000000853,6.37,116,146,121,151,288,323,297,"8.737","-8.737","72.6","7.5",225,149,23,11,0,7,60,26.7,14,6.2,2.40686,0.55877,0.328,-0.22891,"92.1",150,38.25503355704698,8.724832214765101,5.777777777777778,5.68,-1.26,-0.19,2.4,0.25,13,"-1.017112922",0.279,0.387,"1.017112922",-0.031,-0.029000000000000026,-0.036,-0.029,27.6,"36.9",7.323184942472857,1.4798291839481708,32.2058428610162,0.4467005076142132,34.65960297189473,24.727686809890187
854,663757,"Grisham, Trent",854,100,0.19,0.196,0.217,0.385,0.295,0.305,0.203,34,179,87.9,16.8,2273,89.8,90.15,74,318,536,0.29999999999999716,6.49,114,145,106,151,289,324,295,"1.546","-1.546","67.5","7.5",208,125,17,8,0,9,57,27.4,21,10.1,2.1913,0.68419,0.33698,-0.29543,"92.3",168,46.400000000000006,12,7.211538461538461,5.73,-1.17,-0.14,2.43,0.286,15,"-0.181030445",0.299,0.389,"0.181030445",-0.013,-0.013000000000000012,-0.004,-0.01,23.3,"38.6",14.677708387695265,-1.0305932424982835,29.64648209368383,0.6105610561056105,38.73055232962111,24.82169318966092
847,677870,"Jiménez, Leo",847,100,0.229,0.128,0.311,0.358,0.308,0.311,0.228,41,179,86.7,11.7,2262,88.8,88.99,106,392,455,0.20000000000000284,6.43,107,150,117,147,301,321,289,"0.478","-0.478","67.6","7.2",210,123,26,11,0,4,59,28.1,12,5.7,2.349,0.6234,0.3321,-0.04005,"90.4",157,33.33333333333333,8.130081300813007,4.761904761904762,5.78,-0.63,0.14,2.26,0.329,10,"-0.056434475",0.328,0.361,"0.056434475",0.001,0.0010000000000000009,-0.003,-0.003,27,"38.9",7.494061420810729,4.70467217404678,34.544924382714015,0.43116883116883115,38.260844932354146,28.24431648427635
845,518934,"LeMahieu, DJ",845,100,0.204,0.055,0.229,0.259,0.239,0.299,0.244,41,201,88.2,1.7,2275,89.4,89.75,66,377,468,0.3999999999999915,6.53,109,149,121,147,304,322,285,"14.07","-14.07","65.2","7.0",228,173,34,5,0,2,35,15.4,19,8.3,2.25666,0.64045,0.34166,-0.04346,"91.7",164,37.57225433526011,5.780346820809249,4.385964912280701,5.71,-0.43,0.09,2.4,0.269,10,"-1.665088757",0.31,0.365,"1.665088757",-0.04,-0.04099999999999998,-0.106,-0.06,17.5,"37.5",5.35275811370097,9.613384948681079,27.685823190448758,0.5043988269794721,40.55854298250379,23.265765351578825
826,702616,"Holliday, Jackson",826,100,0.189,0.121,0.265,0.311,0.251,0.258,0.191,36,190,89.3,8.6,2204,88.8,89.13,130,381,445,0.29999999999999716,6.51,115,146,114,151,295,325,304,"10.366","-10.366","68.7","7.0",208,122,25,4,2,5,69,33.2,15,7.2,2.38076,0.56534,0.33207,-0.25996,"91.9",155,45.08196721311475,8.19672131147541,4.807692307692308,5.7,-0.9,-0.22,2.34,0.255,10,"-1.25496368",0.256,0.326,"1.25496368",-0.002,-0.0010000000000000009,-0.015,-0.007,34.1,"36.6",8.713224945512097,5.401408830387197,31.17851608160924,0.5225464190981433,36.70690205663349,26.37413568425776
826,663853,"Gonzalez, Romy",826,100,0.266,0.151,0.338,0.417,0.311,0.313,0.255,53,199,91,3.8,2272,88.4,88.53,133,456,370,0.09999999999999432,6.39,107,149,117,146,295,321,295,"1.217","-1.217","72.6","6.9",216,145,36,10,1,6,58,26.9,12,5.6,2.47685,0.48398,0.30965,-0.16343,"92.7",147,51.03448275862069,8.275862068965518,5.555555555555555,5.65,0.49,0.11,2.23,0.306,12,"-0.147336562",0.3,0.415,"0.147336562",0.011,0.006000000000000005,0.002,-0.002,29.2,"36.2",7.124701759431927,6.015149803117596,27.640827628716277,0.5078299776286354,37.32140553819368,26.746068411094296
820,622761,"Mateo, Jorge",820,100,0.229,0.172,0.275,0.401,0.286,0.271,0.228,44,192,86.2,13.1,2286,88.3,88.39,98,424,396,0.10000000000000853,6.37,105,149,106,145,304,322,287,"6.322","-6.322","69.7","7.6",208,149,23,14,2,5,48,23.1,10,4.8,2.38898,0.58587,0.23859,-0.20999,"91.1",145,34.899328859060404,4.026845637583892,2.8846153846153846,5.75,-0.34,0.26,2.28,0.267,6,"-0.77097561",0.27,0.339,"0.77097561",0.001,-0.0030000000000000027,0.062,0.015,23.1,"39.1",4.7681652912130446,-6.405688896227091,30.31483603495829,0.43859649122807015,36.91399856932122,30.551521094183762
819,608671,"Jankowski, Travis",819,100,0.2,0.042,0.255,0.242,0.234,0.241,0.207,38,190,84.3,5.8,2234,90.2,90.4,76,367,452,0.20000000000000284,6.48,113,146,106,150,285,319,300,"13.171","-13.171","64.7","6.4",207,146,32,5,0,1,44,21.3,12,5.8,2.202,0.64591,0.47666,-0.42432,"90.2",120,24.65753424657534,0.684931506849315,0.4830917874396135,5.78,-1.54,-0.07,2.3,0.266,1,"-1.608180708",0.272,0.252,"1.608180708",-0.007,-0.006000000000000005,-0.01,-0.007,20.7,"37.3",-2.4536983257967404,-4.8366892232429795,34.62336532375956,0.22063037249283668,37.78548725123275,23.110256580858188
793,595281,"Kiermaier, Kevin",1020,77.7,0.195,0.115,0.267,0.31,0.239,0.227,0.187,39,200,83.9,4.4,2271,89.1,89.24,157,431,362,0.10000000000000853,6.43,112,145,103,150,283,318,295,"13.669","-13.669","66.8","6.9",217,140,26,7,2,4,66,30.4,10,4.6,2.34666,0.57204,0.33201,-0.16225,"90.7",133,30.714285714285715,4.285714285714286,2.7649769585253456,5.75,-0.96,-0.08,2.35,0.236,6,"-1.72370744",0.231,0.271,"1.72370744",0.008,0.004999999999999977,0.039,0.012,36.4,"37.1",4.838482429862328,-1.3747363001882253,30.405702492452136,0.40947075208913647,38.25815572070903,25.28555389916804
770,691016,"Soderstrom, Tyler",770,100,0.233,0.196,0.273,0.429,0.322,0.348,0.24,44,189,91.9,9.6,2283,88.6,88.79,113,375,395,0.20000000000000284,6.44,114,146,123,152,293,323,300,"-1.963","1.963","72.8","7.5",212,137,25,10,0,9,53,25,19,9,2.48225,0.46884,0.36177,-0.28453,"92.9",159,49.63503649635037,14.5985401459854,9.433962264150944,5.7,-1.5,-0.07,2.23,0.311,20,"0.254935065",0.32,0.48,"-0.254935065",-0.007,-0.009000000000000008,-0.051,-0.026,30.1,"36.6",12.573199788572664,2.0199446564912336,30.589194259615184,0.5028248587570622,41.28453874080257,29.485755601619882
767,667452,"Julks, Corey",767,100,0.214,0.092,0.281,0.306,0.26,0.265,0.213,37,173,84.9,15,2249,88.6,88.88,91,351,416,0.30000000000001137,6.48,109,152,119,147,299,319,288,"9.233","-9.233","69.2","6.9",189,124,27,7,0,3,50,26.5,15,7.9,2.38166,0.57029,0.34983,-0.14236,"90.6",158,29.03225806451613,3.225806451612903,2.1164021164021163,5.7,-0.07,0.16,2.3,0.275,4,"-1.203780965",0.278,0.306,"1.203780965",0.001,-0.0030000000000000027,0,-0.005,25.9,"38.1",8.048734173977923,-2.5014880657650376,34.43615419738214,0.5316091954022989,38.36789721861609,35.24592937807727
754,642136,"Thaiss, Matt",754,100,0.204,0.096,0.306,0.299,0.286,0.291,0.194,32,157,86.2,13.3,2259,90,90.16,134,338,416,0.20000000000000284,6.47,116,147,119,151,294,322,301,"3.664","-3.664","70.2","7.7",186,100,21,9,0,2,58,31.2,28,15.1,2.12878,0.73571,0.4502,-0.27442,"91.3",156,40,8,4.301075268817205,5.71,-1.04,-0.2,2.45,0.323,8,"-0.485941645",0.315,0.323,"0.485941645",0.01,0.008000000000000007,-0.024,-0.005,39.6,"36.6",9.978410702657163,5.087228444035424,30.80366629150701,0.557632398753894,36.421104348558934,28.03888177304146
753,665862,"Chisholm Jr., Jazz",2495,30.2,0.273,0.227,0.306,0.5,0.353,0.326,0.256,48,176,91.6,12.8,2206,88.7,88.89,109,354,399,0.20000000000000284,6.45,115,146,109,150,293,325,294,"-13.563","13.563","69.1","7.4",191,132,30,7,0,11,45,23.6,14,7.3,2.39736,0.57178,0.39968,-0.18873,"92.6",141,48.484848484848484,7.575757575757576,5.2356020942408374,5.75,-0.64,-0.21,2.23,0.325,10,"1.801195219",0.312,0.425,"-1.801195219",0.017,0.013000000000000012,0.075,0.027,30.8,"37.1",12.691760640514042,-6.071247560274274,34.82692110187094,0.5457227138643068,35.216737908116166,30.081163428641773
748,657041,"Thomas, Lane",2080,36,0.209,0.18,0.287,0.39,0.283,0.261,0.201,36,172,88,18.6,2299,89,89.51,101,349,399,0.5,6.51,108,151,119,146,300,320,290,"3.167","-3.167","69.8","6.8",186,108,19,10,0,7,65,34.9,11,5.9,2.30388,0.60285,0.22038,0.0294,"92.0",143,38.88888888888889,7.4074074074074066,4.301075268817205,5.77,-1.07,0.21,2.18,0.263,8,"-0.423395722",0.256,0.332,"0.423395722",0.008,0.007000000000000006,0.058,0.022,28.9,"39.0",9.371467727446554,-2.614595598422892,29.449899689312886,0.5924855491329479,37.06383604582522,28.0132929401986
738,666624,"Morel, Christopher",2352,31.4,0.191,0.098,0.261,0.289,0.243,0.258,0.195,33,173,88.1,14.5,2317,90.1,90.18,138,362,376,0.10000000000000853,6.43,106,152,122,146,299,328,298,"10.709","-10.709","73.3","8.0",189,118,24,4,2,3,56,29.6,13,6.9,2.21431,0.64447,0.32139,0.0591,"91.9",144,32.20338983050847,6.779661016949152,4.232804232804233,5.78,-1.1,0.26,2.26,0.254,8,"-1.451084011",0.26,0.314,"1.451084011",-0.004,-0.006000000000000005,-0.025,-0.015,38.1,"39.9",13.038010364703764,-5.19275293629917,27.105304079652086,0.7111111111111111,36.033418638946564,32.33957048211596
725,678877,"Noel, Jhonkensy",725,100,0.218,0.268,0.25,0.486,0.331,0.323,0.218,39,179,88.6,19.3,2267,88.2,88.57,134,392,332,0.3999999999999915,6.5,106,152,123,147,300,325,294,"-4.33","4.33","76.5","7.8",198,117,18,7,1,13,63,31.8,13,6.6,2.45051,0.51883,0.23234,-0.10982,"92.1",146,36.75213675213676,14.529914529914532,8.585858585858585,5.82,-0.71,0.23,2.21,0.288,17,"0.597241379",0.292,0.435,"-0.597241379",0,-0.0040000000000000036,0.051,0.008,34.2,"39.2",10.215466326960284,-13.910060491220356,30.208524154764728,0.5051546391752577,41.21868184087832,39.68307170443003
724,700250,"Rice, Ben",724,100,0.171,0.178,0.186,0.349,0.269,0.34,0.235,26,152,90,17.7,2252,88.6,88.79,86,333,391,0.20000000000000284,6.44,117,145,120,151,289,328,294,"3.688","-3.688","69.9","7.4",178,109,13,6,0,7,48,27,20,11.2,2.43548,0.51018,0.2642,-0.20107,"91.6",159,36.69724770642202,15.59633027522936,9.550561797752808,5.72,-0.91,-0.25,2.28,0.264,17,"-0.509392265",0.323,0.459,"0.509392265",-0.064,-0.059,-0.11,-0.071,25.8,"36.5",11.618585276924195,-3.678581561393937,32.68236419624553,0.5504587155963303,39.757652893398706,26.842340233578934
715,663662,"Cameron, Daz",715,100,0.2,0.129,0.25,0.329,0.258,0.282,0.222,34,170,91.1,8,2192,88.9,88.96,99,350,365,0.09999999999999432,6.41,108,151,117,147,303,322,291,"9.445","-9.445","70.3","6.6",186,121,23,5,1,5,51,27.4,13,7,2.23192,0.72742,0.4544,-0.08748,"92.0",153,48.760330578512395,8.264462809917356,5.376344086021505,5.83,-0.06,0.17,2.35,0.258,10,"-1.320979021",0.281,0.353,"1.320979021",-0.022,-0.02300000000000002,-0.024,-0.024,28.3,"38.7",0.04532163394366381,-5.174205993223293,33.87540607087878,0.28654970760233917,36.71875588594382,29.891810826547847
696,686527,"Canzone, Dominic",696,100,0.196,0.185,0.229,0.381,0.28,0.307,0.215,33,168,89.9,9.1,2222,87.3,87.61,125,363,333,0.29999999999999716,6.49,114,146,115,152,290,323,297,"1.789","-1.789","70.7","7.6",186,117,18,7,0,8,53,28.5,16,8.6,2.70924,0.35295,0.21522,-0.18176,"92.7",152,44.44444444444444,11.11111111111111,6.989247311827956,5.73,-1.48,-0.17,2.18,0.263,13,"-0.25704023",0.281,0.426,"0.25704023",-0.019,-0.018000000000000016,-0.045,-0.027,34.4,"38.3",15.662247829441638,-2.6638310903868443,34.435552463746994,0.4725609756097561,38.33505273746106,37.67383120491497
693,673962,"Jung, Josh",693,100,0.264,0.157,0.323,0.421,0.311,0.292,0.241,47,178,86.2,12.2,2301,89.2,89.32,115,360,333,0.09999999999999432,6.42,108,151,122,146,306,328,296,"-1.286","1.286","70.3","7.2",188,131,34,5,1,7,48,25.5,8,4.3,2.32444,0.58509,0.29208,0.08936,"91.3",167,39.69465648854962,9.923664122137405,6.914893617021277,5.78,-1.03,0.2,2.31,0.298,13,"0.185569986",0.276,0.397,"-0.185569986",0.023,0.021999999999999964,0.024,0.019,31.9,"39.3",12.818084952336593,0.29372869668752033,36.69930172978054,0.5594855305466238,33.84379727540812,33.845384937408575
677,666135,"Kirilloff, Alex",677,100,0.203,0.184,0.245,0.386,0.284,0.312,0.219,32,158,91.3,13.2,2283,88.8,89,103,333,344,0.20000000000000284,6.45,118,146,124,151,294,326,302,"4.755","-4.755","71.1","7.7",177,115,16,8,3,5,46,26,15,8.5,2.42911,0.50687,0.23567,-0.21207,"91.9",161,40.869565217391305,11.304347826086957,7.344632768361582,5.77,-1.75,-0.05,2.22,0.271,13,"-0.702363368",0.291,0.422,"0.702363368",-0.016,-0.019999999999999962,-0.036,-0.028,30.9,"37.9",14.576490074410051,4.684955290439859,33.48400148887504,0.48986486486486486,37.695301767147775,25.671269228164565
677,682657,"Martínez, Angel",677,100,0.232,0.106,0.274,0.338,0.282,0.271,0.223,35,151,85.1,14.3,2208,90.1,90.54,65,329,348,0.4000000000000057,6.49,110,147,106,150,287,317,295,"3.846","-3.846","67.0","7.1",169,121,25,7,0,3,33,19.5,15,8.9,2.20514,0.62936,0.42806,-0.42806,"91.1",149,32.231404958677686,1.6528925619834711,1.183431952662722,5.78,-0.89,-0.16,2.34,0.298,2,"-0.568094535",0.293,0.304,"0.568094535",0.009,0.0050000000000000044,0.034,0.011,19.8,"38.4",10.044178798412258,-2.3171068177295964,34.696161024850134,0.4696485623003195,34.6402970232307,33.04239011910396
659,678246,"Vargas, Miguel",1009,65.3,0.104,0.067,0.128,0.17,0.189,0.247,0.154,14,135,85.3,20.4,2300,89.2,89.49,68,295,364,0.29999999999999716,6.46,108,152,121,146,298,323,292,"13.297","-13.297","67.6","7.6",157,96,9,3,0,2,41,26.1,17,10.8,2.21124,0.70073,0.28266,0.0432,"89.9",159,22.916666666666664,4.166666666666666,2.547770700636943,5.7,-0.82,0.19,2.4,0.217,4,"-2.017754173",0.268,0.255,"2.017754173",-0.05,-0.05100000000000002,-0.085,-0.058,23.1,"36.6",10.07397310522991,-0.9079194469550251,35.36319677505736,0.5945017182130584,36.52580219954467,32.857490280062294
648,694497,"Carter, Evan",648,100,0.188,0.174,0.227,0.361,0.278,0.281,0.208,27,144,86,13.9,2196,88.4,88.37,58,248,400,0,6.35,114,145,112,151,294,325,298,"4.638","-4.638","69.3","7.0",162,102,14,6,2,5,43,26.5,15,9.3,2.40573,0.56638,0.40122,-0.27022,"90.7",147,32.35294117647059,5.88235294117647,3.7037037037037033,5.76,-1.22,-0.2,2.31,0.272,6,"-0.715740741",0.291,0.332,"0.715740741",-0.02,-0.01899999999999996,0.029,-0.003,23.4,"37.7",5.05370543292757,-6.337502996844265,28.74142702068796,0.46,33.057918059865926,33.58019109209179
636,700932,"Manzardo, Kyle",636,100,0.234,0.186,0.29,0.421,0.303,0.271,0.197,34,145,89.1,22,2261,88.8,89.26,82,297,339,0.5,6.5,114,145,120,151,289,322,300,"2.309","-2.309","70.4","7.6",156,105,17,12,0,5,41,26.3,9,5.8,2.36498,0.55986,0.30806,-0.30674,"92.0",189,40,9.523809523809524,6.41025641025641,5.74,-1.39,-0.21,2.27,0.282,10,"-0.363050314",0.248,0.377,"0.363050314",0.037,0.033999999999999975,0.044,0.032,27.6,"38.2",16.460656411683654,-3.5189806910451757,36.9638412894381,0.4527027027027027,38.7941231726515,33.294255855940754
636,668832,"McCann, Kyle",636,100,0.236,0.136,0.368,0.371,0.304,0.274,0.184,33,140,89.6,12.6,2299,87.8,87.87,132,292,344,0.10000000000000853,6.39,116,146,126,152,293,322,301,"1.548","-1.548","70.9","7.7",156,81,24,4,0,5,59,37.8,15,9.6,2.58298,0.49005,0.21565,-0.22543,"92.0",147,38.2716049382716,12.345679012345679,6.41025641025641,5.73,-1.67,-0.11,2.34,0.314,10,"-0.243396226",0.268,0.351,"0.243396226",0.052,0.045999999999999985,0.02,0.03,45.2,"36.4",16.73030532215036,0.2758659978959167,33.53439738530759,0.41155234657039713,39.53780159112236,34.92558004070688
629,691406,"Caminero, Junior",629,100,0.248,0.176,0.289,0.424,0.309,0.301,0.238,41,165,89.7,6.7,2286,89.7,89.89,95,300,329,0.20000000000000284,6.51,108,151,125,147,302,326,293,"1.668","-1.668","74.7","8.3",175,127,25,9,1,6,38,21.7,9,5.1,2.31793,0.56724,0.2913,0.08685,"93.4",138,45.66929133858268,11.811023622047244,8.571428571428571,5.8,-1.26,0.22,2.22,0.291,15,"-0.26518283",0.282,0.405,"0.26518283",0.01,0.009000000000000008,0.019,0.008,31.7,"39.6",5.268857055795447,-1.686713410447151,24.893605061532128,0.5171232876712328,37.44875119328005,33.67359790607432
626,656577,"Jackson, Alex",626,100,0.122,0.115,0.167,0.237,0.2,0.223,0.138,17,139,86,19,2281,89.3,89.21,131,330,296,-0.09999999999999432,6.4,111,151,121,147,300,325,290,"14.233","-14.233","71.8","7.4",155,88,7,7,0,3,53,34.2,12,7.7,2.27018,0.6503,0.29368,-0.11862,"91.1",146,31.818181818181817,9.090909090909092,5.161290322580645,5.84,-0.31,0.28,2.28,0.201,8,"-2.273642173",0.218,0.262,"2.273642173",-0.016,-0.016999999999999987,-0.025,-0.023,39.7,"40.4",9.947601307672365,-5.29615367550547,30.3424090664471,0.5856697819314641,37.70794634689066,33.82938128424844
626,679845,"Loftin, Nick",626,100,0.189,0.047,0.216,0.236,0.242,0.283,0.225,28,148,83.1,10,2280,88.7,89.09,41,268,358,0.3999999999999915,6.43,109,151,118,147,303,324,294,"7.181","-7.181","67.8","7.3",171,127,23,4,0,1,24,14,19,11.1,2.34773,0.58459,0.27109,0.11655,"90.7",130,25.984251968503933,3.149606299212598,2.3391812865497075,5.75,-0.73,0.29,2.23,0.282,4,"-1.147124601",0.314,0.305,"1.147124601",-0.036,-0.03200000000000003,-0.069,-0.041,15.3,"39.0",7.422190138572972,-6.093183568501632,33.60889225170907,0.5263157894736842,37.46240965079631,31.332899619549835
614,686797,"Lee, Brooks",614,100,0.221,0.099,0.243,0.32,0.252,0.274,0.243,38,172,85.8,12.4,2225,89.2,89.59,65,321,293,0.3999999999999915,6.47,113,147,117,149,294,322,297,"10.064","-10.064","67.8","6.9",183,147,28,6,1,3,27,14.8,9,4.9,2.30769,0.5928,0.40572,-0.40572,"90.8",154,24.489795918367346,4.081632653061225,3.278688524590164,5.76,-0.86,-0.09,2.28,0.257,6,"-1.639087948",0.279,0.34,"1.639087948",-0.022,-0.02200000000000002,-0.02,-0.022,20.2,"38.2",7.991002083294829,-4.17423967491154,30.137018710015834,0.5533980582524272,39.39151737810051,29.717206625910038
609,624512,"McGuire, Reese",609,100,0.209,0.086,0.26,0.295,0.259,0.282,0.222,29,139,82.2,11.2,2260,88.3,88.52,67,274,335,0.20000000000000284,6.46,115,145,108,150,280,318,304,"6.563","-6.563","66.9","8.0",158,104,23,3,0,3,39,24.7,13,8.2,2.49069,0.48624,0.19183,-0.15367,"90.7",151,26.923076923076923,6.730769230769231,4.430379746835443,5.7,-1.36,-0.1,2.32,0.28,7,"-1.077668309",0.293,0.341,"1.077668309",-0.013,-0.012999999999999956,-0.046,-0.023,24.5,"38.0",9.330136218617017,-0.21787036975465068,30.057278742166478,0.48523206751054854,39.01802684854018,28.89484795375167
602,623912,"Ramírez, Harold",878,68.6,0.268,0.037,0.328,0.305,0.26,0.26,0.25,44,164,86.3,0.1,2259,88.1,87.88,112,350,252,-0.19999999999998863,6.35,107,150,121,147,302,325,289,"8.683","-8.683","70.0","7.3",169,132,40,3,0,1,33,19.5,3,1.8,2.43138,0.57179,0.24608,-0.07225,"91.3",127,34.090909090909086,3.787878787878788,2.9585798816568047,5.83,-0.53,0.2,2.16,0.284,5,"-1.442358804",0.268,0.322,"1.442358804",0.018,0.01599999999999996,-0.017,0,32,"41.8",1.436657606121089,1.0404466516931705,34.84979561323871,0.2619047619047619,39.3526626173984,27.30611030897129
587,605204,"Davis, J.D.",587,100,0.218,0.12,0.273,0.338,0.282,0.284,0.212,31,142,89.1,2.8,2217,89.6,89.88,105,302,285,0.30000000000001137,6.49,107,151,123,147,304,323,292,"5.261","-5.261","71.2","7.2",157,103,22,5,0,4,39,24.8,12,7.6,2.11434,0.77044,0.42659,0.09529,"92.5",142,43.689320388349515,8.737864077669903,5.7324840764331215,5.81,-0.29,0,2.45,0.293,9,"-0.896252129",0.288,0.347,"0.896252129",0.006,0.0050000000000000044,-0.009,-0.002,34.8,"38.8",6.55929513487208,12.087329948232915,31.516967594710756,0.5038167938931297,39.950143672672894,22.481339803693523
578,672356,"Arias, Gabriel",578,100,0.222,0.131,0.316,0.353,0.263,0.274,0.221,34,153,89.7,5.6,2228,88.2,88.37,135,352,226,0.20000000000000284,6.33,108,150,118,146,298,322,293,"6.566","-6.566","72.5","7.5",161,101,21,9,1,3,53,32.9,6,3.7,2.47498,0.48941,0.30731,-0.14491,"91.8",138,36.633663366336634,7.920792079207921,4.968944099378882,5.73,-0.26,0.11,2.25,0.255,8,"-1.135986159",0.256,0.368,"1.135986159",0.001,-0.0010000000000000009,-0.015,-0.011,38.4,"36.5",7.82807632325863,1.881239677920342,28.27872472721902,0.4338461538461538,41.45864836771522,31.321143410100735
576,669720,"Hays, Austin",845,68.2,0.255,0.14,0.319,0.395,0.309,0.313,0.25,40,157,89.4,12.2,2265,89.3,89.47,90,303,273,0.20000000000000284,6.45,106,151,117,147,306,325,291,"0.332","-0.332","71.4","7.1",174,120,24,13,0,3,40,23,8,4.6,2.32993,0.57949,0.35159,-0.03068,"92.3",150,45,7.5,5.172413793103448,5.69,-0.35,0.03,2.2,0.312,9,"-0.057638889",0.31,0.393,"0.057638889",0.005,0.0020000000000000018,0.002,-0.004,29.7,"37.3",12.395635973361644,-2.965940473501427,29.478195285577808,0.6119402985074627,39.70650895616684,32.49135589258753
574,545361,"Trout, Mike",574,100,0.22,0.321,0.194,0.541,0.365,0.405,0.271,24,109,89.2,25.2,2287,90,90.22,50,244,330,0.20000000000000284,6.54,106,151,122,143,307,328,299,"-8.113","8.113","73.2","7.5",125,82,11,1,2,10,27,21.6,15,12,2.13359,0.73453,0.39512,0.20177,"91.9",176,41.46341463414634,17.073170731707318,11.200000000000001,5.86,-1.21,0.17,2.56,0.32,14,"1.413414634",0.365,0.591,"-1.413414634",-0.051,-0.044999999999999984,-0.05,-0.04,20.5,"36.7",7.026822739272299,-0.47395151933403534,37.2338222961735,0.4688995215311005,35.07448958519987,24.97756503629418
573,666018,"Aranda, Jonathan",573,100,0.234,0.195,0.264,0.43,0.318,0.36,0.257,30,128,91.9,11.1,2283,89.1,89.18,57,260,313,0.10000000000000853,6.42,116,146,121,151,287,324,303,"-0.963","0.963","68.2","7.2",142,97,17,7,0,6,32,22.5,11,7.7,2.40361,0.52219,0.29932,-0.23482,"92.4",162,48.45360824742268,16.49484536082474,11.267605633802818,5.77,-1.43,-0.12,2.37,0.303,16,"0.168062827",0.324,0.518,"-0.168062827",-0.023,-0.02100000000000002,-0.088,-0.042,21.9,"38.2",10.919166430096984,4.924888982217169,35.047925384051695,0.5684647302904564,38.537011014289526,28.055536566963397
556,455117,"Maldonado, Martín",556,100,0.119,0.111,0.15,0.23,0.181,0.222,0.16,16,135,86.2,17.6,2301,88.1,88.51,99,274,282,0.4000000000000057,6.52,107,152,118,146,297,319,288,"16.768","-16.768","68.7","7.5",147,87,9,3,0,4,51,34.7,8,5.4,2.4091,0.57233,0.24466,-0.01852,"91.5",148,35.63218390804598,8.045977011494253,4.761904761904762,5.71,-0.43,0.25,2.35,0.174,7,"-3.015827338",0.213,0.288,"3.015827338",-0.041,-0.03900000000000001,-0.058,-0.041,36.1,"36.8",14.270660401006973,-7.294038221671587,30.31076288948612,0.5465587044534413,39.273258839881464,35.154818337709116
