"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
281,674441,"Hurtubise, Jacob",281,100,0.185,0.056,0.27,0.241,0.253,0.265,0.192,10,54,75.9,16,2285,89.1,89.39,25,123,158,0.30000000000001137,6.44,114,145,104,151,280,313,295,"3.527","-3.527","61.1","6.5",68,41,8,1,1,0,18,26.5,6,8.8,2.28306,0.62367,0.32304,-0.22089,"89.3",148,14.634146341463413,0,0,5.82,-1.56,-0.14,2.39,0.297,0,"-1.255160142",0.307,0.25,"1.255160142",-0.007,-0.010000000000000009,-0.009,-0.012,20.3,"39.8",4.47860110734875,-6.031112547752134,34.95825156606657,0.4,33.46621547254535,26.33711598010763
276,623912,"Ramírez, Harold",878,31.4,0.243,0.122,0.304,0.365,0.277,0.231,0.205,18,74,88.6,-0.9,2223,89.1,89.4,43,143,133,0.30000000000001137,6.43,106,150,124,148,303,318,291,"2.816","-2.816","69.7","6.9",77,57,12,4,1,1,17,22.1,2,2.6,2.33732,0.57842,0.38228,-0.18815,"91.8",121,33.33333333333333,1.7543859649122806,1.2987012987012987,5.87,0.16,0.14,2.33,0.273,1,"-1.020289855",0.236,0.287,"1.020289855",0.038,0.03700000000000003,0.078,0.046,30.1,"39.2",-3.532136904123026,8.063500697353984,35.86448639219175,0.176056338028169,38.90498770063213,22.06477064559459
270,606992,"Haase, Eric",270,100,0.273,0.242,0.394,0.515,0.35,0.308,0.226,18,66,88.6,10.6,2295,87.6,87.96,52,132,138,0.4000000000000057,6.43,107,149,120,145,302,319,292,"-4.332","4.332","70.0","7.1",69,38,12,1,0,5,28,40.6,3,4.3,2.56167,0.48778,0.12756,-0.06844,"91.6",152,39.473684210526315,13.157894736842104,7.246376811594203,5.68,-0.68,0.2,2.18,0.304,5,"1.604444444",0.259,0.465,"-1.604444444",0.047,0.044999999999999984,0.05,0.042,39.4,"36.9",12.921164550302507,0.5706800999123323,32.79148059425712,0.5954198473282443,38.46659339624781,29.049575050776905
269,669720,"Hays, Austin",845,31.8,0.256,0.141,0.316,0.397,0.291,0.23,0.201,20,78,86.8,19,2278,87.9,88.32,44,157,112,0.3999999999999915,6.5,109,152,119,148,297,320,287,"2.532","-2.532","70.3","7.1",80,59,13,5,0,2,19,23.8,0,0,2.56781,0.42444,0.12335,0.11963,"91.6",156,30.508474576271187,5.084745762711865,3.75,5.83,-1.14,0.14,2.17,0.275,3,"-0.941263941",0.221,0.303,"0.941263941",0.055,0.05400000000000002,0.094,0.061,28,"39.1",14.449388508312884,-5.864693473542968,29.245899506972638,0.6387096774193548,39.01601115706227,34.0473166398859
269,553882,"Narváez, Omar",269,100,0.154,0.031,0.189,0.185,0.171,0.2,0.177,10,65,84.4,17.6,2187,89,89.19,23,139,130,0.20000000000000284,6.48,120,147,120,151,279,317,297,"7.989","-7.989","63.6","6.8",69,54,8,2,0,0,12,17.4,3,4.3,2.39654,0.52925,0.30545,-0.25343,"89.8",148,22.22222222222222,0,0,5.68,-1.45,0.01,2.34,0.191,0,"-2.969888476",0.214,0.236,"2.969888476",-0.023,-0.022999999999999993,-0.051,-0.029,16.5,"36.1",8.165494530143885,-0.3938976482867248,35.32427684126764,0.504,35.33343812442577,28.948068029154793
266,621311,"Dahl, David",266,100,0.207,0.19,0.257,0.397,0.273,0.264,0.2,12,58,87.1,12.7,2254,88,88.18,48,144,122,0.20000000000000284,6.38,113,147,117,151,288,320,301,"1.46","-1.46","66.8","7.0",62,38,7,2,0,3,21,33.9,3,4.8,2.57192,0.4475,0.12312,-0.11748,"90.0",162,21.052631578947366,7.894736842105263,4.838709677419355,5.89,-1.16,-0.25,2.37,0.242,3,"-0.54887218",0.236,0.376,"0.54887218",0.007,0.006000000000000005,0.021,0.009,33.3,"39.3",16.007919890997517,2.432429952210648,36.457111975960686,0.5144927536231884,35.88020860797245,25.3943841436517
263,669369,"Johnson, Bryce",263,100,0.206,0.032,0.255,0.238,0.243,0.291,0.258,13,63,77.2,-1.5,2210,88.4,88.63,24,131,132,0.19999999999998863,6.44,113,148,113,149,289,320,297,"4.122","-4.122","63.8","6.9",73,54,11,2,0,0,12,16.4,7,9.6,2.34703,0.6338,0.42149,-0.42149,"89.8",125,24.074074074074073,0,0,5.83,-0.1,-0.02,2.27,0.286,0,"-1.56730038",0.332,0.307,"1.56730038",-0.052,-0.04600000000000004,-0.069,-0.048,18.3,"39.1",6.334428777208451,-1.6288211983543777,38.34159439296113,0.48739495798319327,36.237267717379346,32.277372522338695
252,686452,"Millas, Drew",252,100,0.246,0.07,0.325,0.316,0.28,0.268,0.224,14,57,85.7,0.9,2231,89.9,90.59,26,115,137,0.6999999999999886,6.65,111,148,116,150,293,322,300,"3.349","-3.349","66.7","6.9",62,41,12,1,0,1,16,25.8,5,8.1,2.26131,0.59671,0.43175,-0.43175,"90.6",145,34.146341463414636,2.4390243902439024,1.6129032258064515,5.73,-0.81,-0.05,2.27,0.306,1,"-1.328968254",0.287,0.307,"1.328968254",0.022,0.019000000000000017,0.009,0.012,22.6,"38.0",6.926039624196658,-0.5237066494542503,34.27453293300555,0.4716981132075472,35.177457784718484,27.20814380608469
250,682073,"Hensley, David",250,100,0.212,0.077,0.294,0.288,0.258,0.209,0.153,11,52,82.6,-9.1,2163,87.9,88.16,27,84,166,0.29999999999999716,6.49,106,149,123,147,307,323,291,"3.333","-3.333","68.6","6.7",57,35,9,1,0,1,17,29.8,5,8.8,2.5486,0.44776,0.37904,-0.20504,"91.8",118,25.71428571428571,2.857142857142857,1.7543859649122806,5.79,0.72,0.22,2.15,0.281,1,"-1.3332",0.227,0.216,"1.3332",0.059,0.05400000000000002,0.072,0.049,32.1,"37.2",5.9959665748396835,6.222679811167304,32.94345289383175,0.4819277108433735,39.150110798940226,30.167289855451934
245,642708,"Rosario, Amed",1210,20.2,0.176,0.059,0.262,0.235,0.2,0.233,0.188,12,68,87.2,9.5,2274,89.9,90.19,45,141,104,0.29999999999999716,6.49,108,150,118,147,302,319,288,"5.011","-5.011","70.1","7.3",71,43,10,1,0,1,25,35.2,2,2.8,2.25339,0.60522,0.38224,0.13008,"90.7",144,32.55813953488372,4.651162790697675,2.8169014084507045,5.78,-0.73,0.23,2.31,0.211,2,"-2.045306122",0.222,0.308,"2.045306122",-0.012,-0.01100000000000001,-0.073,-0.033,31.9,"37.5",7.351911453507073,0.8630378616355473,27.411806867808878,0.4642857142857143,37.404483405545776,29.181483177659704
239,672012,"Black, Tyler",239,100,0.204,0.041,0.313,0.245,0.265,0.256,0.191,10,49,83,16.4,2219,89.2,89.46,25,103,136,0.29999999999999716,6.46,117,146,113,152,287,316,302,"2.256","-2.256","67.0","6.9",57,32,8,2,0,0,17,29.8,7,12.3,2.26519,0.6466,0.30782,-0.25117,"90.1",152,15.625,0,0,5.76,-1.22,-0.18,2.32,0.316,0,"-0.943933054",0.305,0.231,"0.943933054",0.013,0.01100000000000001,0.014,0.009,24.3,"40.9",8.394654083365625,-0.615063187985945,37.51032475728705,0.43137254901960786,33.93768148736022,27.171929886041347
232,669200,"McCoy, Mason",232,100,0.204,0.041,0.333,0.245,0.241,0.242,0.202,10,49,76.8,2.2,2266,90.9,91.09,31,105,127,0.19999999999998863,6.49,108,148,108,144,301,318,288,"3.614","-3.614","63.5","7.1",57,33,8,2,0,0,19,33.3,5,8.8,2.14203,0.66017,0.4778,0.24797,"89.4",129,15.151515151515152,0,0,5.7,-1.11,0.18,2.34,0.278,0,"-1.557758621",0.277,0.241,"1.557758621",0.002,0.0010000000000000009,0.004,-0.001,29.5,"38.1",5.436854584434741,4.207570000814785,32.00165150545812,0.391304347826087,36.044953381140544,23.92577111244046
229,645801,"Ford, Mike",229,100,0.15,0.083,0.182,0.233,0.18,0.234,0.207,9,60,86.4,17.5,2262,88.4,88.72,29,114,115,0.29999999999999716,6.49,116,146,128,151,295,317,296,"8.185","-8.185","67.7","6.9",62,45,7,0,1,1,15,24.2,2,3.2,2.46681,0.49838,0.29811,-0.02829,"91.4",133,33.33333333333333,2.2222222222222223,1.6129032258064515,5.78,-0.61,-0.2,2.38,0.177,1,"-3.574235808",0.232,0.299,"3.574235808",-0.057,-0.05500000000000002,-0.066,-0.054,25.4,"37.7",11.641963050682119,-4.498295513761888,26.915965533235912,0.5585585585585585,35.9009060123045,31.622760412789013
227,595281,"Kiermaier, Kevin",1020,22.3,0.203,0.119,0.289,0.322,0.247,0.25,0.22,12,59,82,3.1,2300,89.7,89.95,53,129,98,0.29999999999999716,6.38,115,145,106,151,293,322,303,"1.943","-1.943","68.3","6.8",64,41,8,2,1,1,20,31.3,2,3.1,2.25278,0.62727,0.26204,-0.21556,"90.8",135,26.82926829268293,2.4390243902439024,1.5625,5.78,-1.68,-0.15,2.34,0.242,1,"-0.855947137",0.257,0.301,"0.855947137",-0.017,-0.015000000000000013,0.021,-0.003,41.1,"38.7",2.2800058285622193,-0.5078357477404093,31.01501518877776,0.33064516129032256,37.611843981238096,23.674487905389828
226,666703,"Rosario, Eguy",226,100,0.245,0.283,0.333,0.528,0.345,0.274,0.196,13,53,87.5,12.1,2195,88.2,88.22,44,105,121,0,6.38,107,150,118,145,302,322,294,"-1.541","1.541","69.3","7.6",57,34,4,6,0,3,20,35.1,2,3.5,2.43186,0.5624,0.34102,-0.20182,"92.8",151,47.05882352941176,14.705882352941178,8.771929824561402,5.82,0.53,0.06,2.21,0.286,5,"0.681858407",0.239,0.392,"-0.681858407",0.049,0.046999999999999986,0.136,0.071,41.9,"40.3",8.10537338626728,-11.657223458673478,30.409883902216418,0.46987951807228917,34.496603236997046,33.716948504132816
221,676701,"Trejo, Alan",221,100,0.143,0,0.188,0.143,0.144,0.201,0.185,9,63,84.1,9.7,2308,89,89.58,33,128,93,0.5999999999999943,6.43,107,151,111,147,309,327,289,"8.744","-8.744","63.6","7.0",66,49,9,0,0,0,15,22.7,1,1.5,2.44009,0.46596,0.32036,0.02445,"90.3",153,24.489795918367346,2.0408163265306123,1.5151515151515151,5.78,-0.92,0.23,2.24,0.169,1,"-3.956561086",0.21,0.242,"3.956561086",-0.042,-0.04099999999999998,-0.099,-0.057,25.8,"37.2",12.10941376036339,-0.5466951302427813,35.38071653650992,0.5363636363636364,37.140009031313156,32.35448727013401
201,663609,"Baker, Luken",201,100,0.175,0.225,0.172,0.4,0.294,0.288,0.187,7,40,91,16.3,2324,89.1,89.3,30,91,110,0.20000000000000284,6.33,111,151,124,146,304,328,301,"0.731","-0.731","72.1","7.8",49,31,3,1,1,2,11,22.4,7,14.3,2.35468,0.5491,0.15357,-0.10804,"92.3",186,58.06451612903226,6.451612903225806,4.081632653061225,5.89,-0.39,0.32,2.44,0.286,2,"-0.363681592",0.305,0.328,"0.363681592",-0.012,-0.019000000000000017,0.072,0.006,33,"40.6",7.894807479191898,-2.7029581152482547,28.797255995248072,0.4835164835164835,38.25196883368487,28.61782929977713
195,665561,"Marchán, Rafael",195,100,0.294,0.255,0.3,0.549,0.382,0.393,0.336,15,51,85.1,15.1,2160,88.7,89.14,14,90,105,0.3999999999999915,6.57,113,145,120,148,288,316,291,"-5.156","5.156","63.6","7.3",56,44,8,4,0,3,8,14.3,3,5.4,2.39508,0.55759,0.40626,-0.40626,"90.6",153,31.818181818181817,9.090909090909092,7.142857142857142,5.94,-0.36,-0.01,2.25,0.345,4,"2.644102564",0.384,0.52,"-2.644102564",-0.042,-0.039000000000000035,0.029,-0.011,15.6,"39.9",13.65676661939168,-0.6489480779105243,33.77088937920701,0.5697674418604651,36.117574989670395,30.037508233259725
189,691011,"Romo, Drew",189,100,0.176,0.059,0.273,0.235,0.197,0.173,0.148,9,51,82.2,14.7,2176,87.9,88.27,31,105,84,0.3999999999999915,6.35,110,146,117,148,300,326,296,"5.101","-5.101","67.6","7.2",53,33,6,3,0,0,18,34,2,3.8,2.55661,0.42021,0.39762,-0.39762,"89.9",147,15.151515151515152,3.0303030303030303,1.8867924528301887,5.69,-0.66,-0.08,2.13,0.208,1,"-2.698941799",0.18,0.202,"2.698941799",0.028,0.027999999999999997,0.033,0.024,29.5,"35.8",12.274276979295726,-10.485110720131763,33.45632427314904,0.46078431372549017,36.26127916562364,35.802660739191765
189,695336,"Saggese, Thomas",189,100,0.204,0.102,0.265,0.306,0.247,0.248,0.202,10,49,85.7,11.3,2190,88.5,88.83,23,102,87,0.29999999999999716,6.45,105,147,117,145,302,322,295,"3.199","-3.199","68.4","7.1",52,35,7,2,0,1,14,26.9,2,3.8,2.4573,0.49144,0.32767,0.0973,"90.7",166,25.71428571428571,2.857142857142857,1.9230769230769231,5.72,-0.8,0.14,2.32,0.25,1,"-1.692592593",0.248,0.312,"1.692592593",0.002,0.0020000000000000018,-0.006,-0.001,22.5,"35.5",9.748771154811744,2.968557218527463,39.7787506438348,0.4421052631578947,34.458050878084656,29.267764208042642
186,541645,"García, Avisaíl",186,100,0.24,0.14,0.286,0.38,0.274,0.293,0.25,12,50,86.6,2.1,2171,88.4,88.35,33,112,74,0,6.34,108,151,121,147,304,323,292,"3.068","-3.068","67.8","7.0",51,37,9,1,0,2,13,25.5,1,2,2.3179,0.66335,0.5228,-0.27946,"91.3",146,29.72972972972973,8.108108108108109,5.88235294117647,5.71,1.01,0.12,2.45,0.255,3,"-1.649462366",0.265,0.405,"1.649462366",-0.01,-0.010000000000000009,-0.025,-0.019,29.5,"39.3",3.287611046704537,4.181127682576486,31.605023387270236,0.2839506172839506,37.29172660807337,25.237351115822015
184,695257,"Cook, Billy",184,100,0.224,0.224,0.296,0.449,0.285,0.281,0.228,11,49,92.6,28.5,2229,88.9,89.25,43,108,76,0.3999999999999915,6.5,105,150,120,147,305,321,288,"1.608","-1.608","70.7","7.5",49,30,6,2,0,3,19,38.8,0,0,2.24283,0.68656,0.30758,0.22538,"92.3",162,50,13.333333333333334,8.16326530612245,5.88,-0.88,0.26,2.43,0.224,4,"-0.873913043",0.228,0.432,"0.873913043",-0.004,-0.0040000000000000036,0.017,0.004,39.8,"41.9",10.688631622453075,-5.138340128697494,29.226061176338202,0.6635514018691588,36.33270219253037,30.962373463469607
183,677956,"Hinds, Rece",183,100,0.261,0.457,0.28,0.717,0.433,0.386,0.245,12,46,91.6,18.9,2275,89.2,89.51,39,102,81,0.29999999999999716,6.44,113,151,125,147,303,326,292,"-4.767","4.767","73.5","7.6",51,30,2,4,1,5,16,31.4,4,7.8,2.38667,0.51623,0.27775,-0.12203,"93.0",170,40,20,11.76470588235294,6.11,-0.15,0.27,2.17,0.333,6,"2.604918033",0.319,0.606,"-2.604918033",0.016,0.014000000000000012,0.111,0.047,38.2,"41.5",7.91113071156204,-8.272847817505708,39.50245737717117,0.4158415841584158,37.3958865811855,33.85446808112533
182,644433,"Tromp, Chadwick",182,100,0.25,0.115,0.361,0.365,0.266,0.252,0.244,13,52,88.1,6,2280,87.8,88.1,36,98,84,0.29999999999999716,6.52,110,151,121,147,301,320,288,"1.746","-1.746","71.4","7.9",54,36,7,6,0,0,17,31.5,1,1.9,2.43725,0.57227,0.04884,-0.13238,"91.4",154,36.11111111111111,2.7777777777777777,1.8518518518518516,5.86,-0.71,0.24,2.32,0.259,1,"-0.959340659",0.254,0.327,"0.959340659",0.006,0.0050000000000000044,0.038,0.014,36.7,"40.1",13.043307830565999,-11.723215585915035,29.604101395784113,0.5977011494252874,37.63444187843607,37.55307001130972
177,643265,"Cooper, Garrett",450,39.3,0.27,0.162,0.391,0.432,0.337,0.359,0.28,10,37,87.4,12.9,2285,89.6,89.69,25,79,98,0.10000000000000853,6.39,108,151,123,147,304,323,294,"-0.373","0.373","69.4","7.5",41,24,7,1,1,1,13,31.7,4,9.8,2.21706,0.66074,0.31825,-0.04266,"91.3",154,37.5,12.5,7.317073170731707,5.87,-0.44,0.15,2.43,0.341,3,"0.210734463",0.35,0.472,"-0.210734463",-0.01,-0.008999999999999952,-0.04,-0.022,31.6,"38.6",6.528561039746895,4.939587612664612,42.38553743561506,0.38461538461538464,40.138935137405625,24.99944985962153
174,694377,"Yorke, Nick",174,100,0.216,0.162,0.25,0.378,0.289,0.377,0.284,8,37,89.7,8,2324,89.4,89.64,26,82,92,0.19999999999998863,6.49,104,150,123,148,306,320,288,"1.828","-1.828","70.2","7.2",42,26,6,0,0,2,12,28.6,4,9.5,2.34713,0.54815,0.1992,0.02322,"92.1",181,50,15.384615384615385,9.523809523809524,5.78,-1.11,0.36,2.5,0.286,4,"-1.050574713",0.352,0.509,"1.050574713",-0.068,-0.066,-0.131,-0.088,31.7,"41.6",3.703862621453702,8.214140170080395,34.53347521382769,0.38666666666666666,34.86024607173783,23.105530219959952
172,663897,"Williams, Luke",172,100,0.196,0.065,0.273,0.261,0.246,0.234,0.166,9,46,87.8,15.6,2317,90.1,90.53,23,90,82,0.4000000000000057,6.51,111,151,113,146,303,322,288,"2.161","-2.161","68.3","7.6",52,34,6,3,0,0,13,25,4,7.7,2.22988,0.61769,0.38573,0.00386,"90.6",154,29.411764705882355,2.941176470588235,1.9230769230769231,5.97,-0.71,0.21,2.34,0.275,1,"-1.256395349",0.248,0.266,"1.256395349",0.03,0.027000000000000024,-0.005,0.012,25.6,"41.7",10.794607987272103,-10.090061096541815,31.17076013825472,0.5813953488372093,36.560263606666794,34.685096903248194
162,623520,"Bote, David",162,100,0.304,0.087,0.424,0.391,0.317,0.276,0.249,14,46,88.3,13.3,2258,88.6,88.66,31,93,69,0.10000000000000853,6.35,109,150,123,147,301,321,291,"0.432","-0.432","72.0","7.8",48,33,10,4,0,0,13,27.1,2,4.2,2.39636,0.54776,0.49062,-0.36321,"92.7",134,48.484848484848484,3.0303030303030303,2.083333333333333,5.6,0.72,0.29,2.15,0.333,1,"-0.266666667",0.28,0.345,"0.266666667",0.055,0.05299999999999999,0.046,0.041,33.3,"31.5",9.062943939437865,-13.358399621649514,26.63571818618949,0.5444444444444444,41.747333582655095,32.80127947668094
160,642201,"White, Eli",160,100,0.282,0.154,0.385,0.436,0.335,0.263,0.205,11,39,86.6,6.7,2191,88.6,89.09,17,78,82,0.5,6.51,103,151,116,147,310,324,291,"-1.218","1.218","68.5","7.0",42,27,8,1,1,1,12,28.6,1,2.4,2.50288,0.51319,0.49352,0.14811,"91.4",134,48.148148148148145,11.11111111111111,7.142857142857142,5.74,-0.72,0.06,2.26,0.333,3,"0.76125",0.261,0.328,"-0.76125",0.077,0.07200000000000001,0.108,0.072,21.8,"33.4",7.9805043745237425,4.064143240862579,34.02532609304049,0.48,39.14293938394411,27.640251910673104
158,640902,"Pereda, Jhonny",158,100,0.231,0,0.31,0.231,0.216,0.246,0.228,9,39,85.5,3.3,2215,89.4,89.56,20,73,85,0.19999999999998863,6.48,110,150,120,149,306,318,285,"2.356","-2.356","68.6","7.1",40,29,9,0,0,0,10,25,0,0,2.24956,0.72178,0.37481,0.03557,"91.3",153,37.93103448275862,3.4482758620689653,2.5,5.76,-0.84,0.22,2.34,0.25,1,"-1.491139241",0.247,0.309,"1.491139241",0.003,0.0030000000000000027,-0.078,-0.03,27.4,"37.1",3.2882905058989387,9.613904866150923,27.895756708915226,0.410958904109589,40.273056923695634,21.878891400072924
152,608596,"Murphy, Tom",152,100,0.121,0.121,0.158,0.242,0.211,0.257,0.155,4,33,87.4,4.5,2249,88.2,88.25,24,65,87,0.09999999999999432,6.43,108,150,121,144,296,320,292,"3.423","-3.423","71.6","7.8",37,20,2,1,0,1,13,35.1,4,10.8,2.32092,0.66329,0.33559,-0.13941,"92.1",156,35,10,5.405405405405405,5.96,-0.03,0.31,2.33,0.216,2,"-2.251973684",0.247,0.326,"2.251973684",-0.034,-0.031,-0.084,-0.046,36.9,"41.0",10.223200222741752,1.1999400997324943,33.605727267501706,0.5098039215686274,37.69623945878779,21.790629221362718
143,645302,"Robles, Victor",1020,14,0.12,0,0.176,0.12,0.213,0.242,0.144,3,25,80.2,15.3,2291,88.8,89.31,21,70,73,0.5,6.66,102,149,103,146,288,317,287,"1.726","-1.726","64.5","6.7",33,18,3,0,0,0,9,27.3,5,15.2,2.27979,0.65301,0.25838,-0.05092,"89.6",146,16.666666666666664,0,0,5.66,-1.25,0.11,2.26,0.281,0,"-1.206993007",0.301,0.177,"1.206993007",-0.024,-0.019999999999999962,-0.057,-0.029,30,"36.8",13.016875351010105,0.6748062672984602,33.97309983002893,0.5,40.0834701132211,25.152205032616706
140,688363,"Pauley, Graham",140,100,0.125,0.188,0.133,0.313,0.183,0.213,0.174,4,32,85.8,17.8,2208,89.8,89.73,20,72,68,-0.09999999999999432,6.28,118,146,116,152,287,323,298,"4.153","-4.153","66.2","6.8",32,17,2,0,0,2,15,46.9,0,0,2.33993,0.5479,0.32698,-0.32367,"91.5",146,52.94117647058824,5.88235294117647,3.125,5.66,-1.67,-0.02,2.37,0.125,1,"-2.966428571",0.174,0.322,"2.966428571",-0.049,-0.04899999999999999,-0.009,-0.03,27.8,"32.8",7.6631707425220155,1.6336231926271663,35.73617234267706,0.4117647058823529,31.14411100592773,32.134482683872704
136,682668,"Acuña, Luisangel",136,100,0.308,0.333,0.3,0.641,0.406,0.307,0.266,12,39,89,10.7,2218,90.7,91.21,18,74,62,0.5,6.59,107,151,116,147,305,325,290,"-5.068","5.068","71.8","7.2",40,33,6,2,1,3,6,15,1,2.5,1.97647,0.81919,0.53382,-0.17618,"92.2",173,45.45454545454545,9.090909090909092,7.5,5.83,-0.27,0.22,2.53,0.325,3,"3.726470588",0.285,0.424,"-3.726470588",0.042,0.040000000000000036,0.217,0.099,24.3,"42.7",2.6301751176998267,7.990081492794088,24.856366243725933,0.3108108108108108,35.01943178787088,27.849157799415003
136,681584,"Villar, David",136,100,0.257,0.2,0.364,0.457,0.305,0.319,0.224,9,35,91.3,15.7,2219,87.3,87.39,21,61,75,0.10000000000000853,6.28,111,152,126,146,303,320,291,"-0.67","0.67","66.9","7.9",37,23,4,4,0,1,13,35.1,1,2.7,2.60522,0.42838,0.29269,-0.25522,"92.7",159,52.17391304347826,13.043478260869565,8.108108108108109,5.9,0.46,0.12,2.2,0.27,3,"0.492647059",0.262,0.434,"-0.492647059",0.033,0.008000000000000007,0.023,-0.014,34.4,"38.1",19.080938960679852,-0.4400134250893931,38.13325000467975,0.3050847457627119,43.178219965072444,29.50131956350981
134,621563,"Wendle, Joey",134,100,0.222,0.028,0.296,0.25,0.219,0.239,0.223,8,36,86.2,6.9,2109,88.9,89.27,17,62,72,0.3999999999999915,6.58,115,146,106,151,284,316,301,"2.99","-2.99","65.6","6.7",37,27,7,1,0,0,9,24.3,1,2.7,2.42299,0.49828,0.4456,-0.39097,"90.4",111,25.925925925925924,0,0,5.65,-1.34,-0.14,2.01,0.243,0,"-2.231343284",0.244,0.289,"2.231343284",-0.001,-0.0010000000000000009,-0.039,-0.02,27.4,"36.6",1.2405971200287778,3.111181086797161,29.281381250958955,0.43137254901960786,38.01678532162915,23.715750734269584
129,657088,"Wall, Forrest",129,100,0.25,0,0.333,0.25,0.261,0.236,0.192,8,32,78.7,8.8,2245,89.1,89.5,24,66,63,0.4000000000000057,6.51,111,145,103,151,294,318,302,"2.626","-2.626","61.5","6.1",35,24,8,0,0,0,8,22.9,3,8.6,2.54651,0.35473,0.18359,-0.16016,"90.5",121,33.33333333333333,0,0,5.7,-2.04,-0.09,2.42,0.314,0,"-2.035658915",0.261,0.252,"2.035658915",0.058,0.05299999999999999,-0.002,0.025,36.4,"33.2",5.692564454284935,-3.795869588959083,34.25683284293341,0.375,35.94307614662398,28.213033901755313
125,642086,"Smith, Dominic",1211,10.3,0.192,0.077,0.333,0.269,0.249,0.274,0.184,5,26,91.2,14.3,2176,90.5,90.8,17,55,70,0.29999999999999716,6.42,118,146,124,152,296,319,296,"2.151","-2.151","65.9","6.7",29,15,3,2,0,0,11,37.9,3,10.3,2.25176,0.56984,0.61824,-0.5448,"91.0",184,40,20,10.344827586206897,5.75,-1.68,-0.29,2.41,0.276,3,"-1.7208",0.269,0.35,"1.7208",0.008,0.007000000000000006,-0.081,-0.025,30.9,"35.0",10.325968486773533,4.393305723776304,34.82827460577502,0.5185185185185185,38.771422434380895,30.89469429523696
124,666165,"Sabol, Blake",124,100,0.313,0.063,0.435,0.375,0.352,0.327,0.244,10,32,90.3,12.7,2019,89.2,89.74,22,65,59,0.5,6.48,115,145,114,150,291,325,304,"0.09","-0.09","69.9","7.1",37,23,8,2,0,0,9,24.3,4,10.8,2.20863,0.6739,0.60911,-0.52276,"92.4",161,43.47826086956522,8.695652173913043,5.405405405405405,5.85,-1.54,-0.11,2.33,0.405,2,"-0.072580645",0.347,0.389,"0.072580645",0.069,0.05800000000000005,-0.014,0.025,33.8,"41.3",11.930177878226022,1.6019029007412218,36.36527650073216,0.625,38.923395757862615,33.30593191245027
122,663905,"Blankenhorn, Travis",122,100,0.129,0.032,0.182,0.161,0.143,0.198,0.172,4,31,86.7,4.9,2170,88.8,89.11,16,64,58,0.29999999999999716,6.31,119,147,120,151,300,323,301,"4.674","-4.674","72.5","7.2",32,22,3,1,0,0,9,28.1,1,3.1,2.59033,0.32901,0.4073,-0.46582,"91.6",127,36.36363636363637,0,0,5.69,-1.79,-0.3,2.25,0.156,0,"-3.831147541",0.198,0.244,"3.831147541",-0.043,-0.04200000000000001,-0.083,-0.055,25,"32.8",11.135440690747348,-0.8477007475800517,29.80214959749535,0.6031746031746031,39.798469723192134,26.6377904869791
120,694362,"Dunn, Blake",120,100,0.154,0.154,0.214,0.308,0.247,0.238,0.153,4,26,85.7,22.9,2257,88,88.35,20,54,66,0.29999999999999716,6.38,109,151,112,147,300,320,285,"2.179","-2.179","69.9","6.8",29,15,2,1,0,1,11,37.9,2,6.9,2.57475,0.56508,0.39117,-0.066,"90.3",131,13.333333333333334,6.666666666666667,3.4482758620689653,5.97,0.48,0.08,2.3,0.241,1,"-1.815833333",0.241,0.28,"1.815833333",0.001,0,0.028,0.009,37,"41.2",12.16489577875314,-5.136899618475937,39.842679928961815,0.3877551020408163,36.321977159486835,36.29508324096981
120,592325,"Gamel, Ben",381,31.5,0.217,0.043,0.313,0.261,0.32,0.374,0.269,5,23,88.9,15.7,2164,87.3,87.4,17,47,73,0.10000000000000853,6.21,111,144,112,149,291,322,300,"-0.638","0.638","69.5","7.0",30,16,4,1,0,0,7,23.3,7,23.3,2.69383,0.59783,0.23233,-0.27467,"92.5",159,56.25,12.5,6.666666666666667,5.69,-1.57,-0.2,2.42,0.4,2,"0.531666667",0.44,0.376,"-0.531666667",-0.052,-0.03999999999999998,-0.115,-0.054,36.2,"36.4",9.833312820834111,-1.0790403322272324,32.79879507330098,0.46808510638297873,35.6138887406083,30.680740605355115
